Date,Open,Low,High,Close,Volume
"Jun 15, 2011",0.4,0.4,0.4,0.4,10
"Jun 16, 2011",0.4,0.4,0.4,0.4,0
"Jun 17, 2011",0.4,0.4,0.4,0.4,0
"Jun 18, 2011",0.5,0.5,1.5,1.5,30
"Jun 19, 2011",1.5,1.5,1.5,1.5,0
"Jun 20, 2011",1.5,1.5,1.5,1.5,0
"Jun 21, 2011",1.5,1.5,1.5,1.5,0
"Jun 22, 2011",1.5,1.5,1.5,1.5,0
"Jun 23, 2011",1.5,1.5,1.5,1.5,0
"Jun 24, 2011",1.5,1.5,1.5,1.5,0
"Jun 25, 2011",1.5,1.5,1.5,1.5,0
"Jun 26, 2011",1.5,1.5,1.5,1.5,0
"Jun 27, 2011",1.5,1.5,1.5,1.5,0
"Jun 28, 2011",1.5,1.5,1.5,1.5,0
"Jun 29, 2011",1.5,1.5,1.5,1.5,0
"Jun 30, 2011",1.5,1.5,1.5,1.5,0
"Jul 1, 2011",1.5,1.5,1.5,1.5,0
"Jul 2, 2011",1.5,1.5,1.5,1.5,0
"Jul 3, 2011",1.5,1.5,1.5,1.5,0
"Jul 4, 2011",1.5,1.5,1.5,1.5,0
"Jul 5, 2011",1.5,1.5,1.5,1.5,0
"Jul 6, 2011",1.5,1.5,1.5,1.5,0
"Jul 7, 2011",1.5,1.5,1.5,1.5,0
"Jul 8, 2011",1.5,1.5,1.5,1.5,0
"Jul 9, 2011",1.5,1.5,1.5,1.5,0
"Jul 10, 2011",1.5,1.5,1.5,1.5,0
"Jul 11, 2011",1.5,1.5,1.5,1.5,0
"Jul 12, 2011",1.5,1.5,1.5,1.5,0
"Jul 13, 2011",1.5,1.5,1.5,1.5,0
"Jul 14, 2011",1.5,1.5,1.5,1.5,0
"Jul 15, 2011",1.5,1.5,1.5,1.5,0
"Jul 16, 2011",1.5,1.5,1.5,1.5,0
"Jul 17, 2011",1.5,1.5,1.5,1.5,0
"Jul 18, 2011",1.5,1.5,1.5,1.5,0
"Jul 19, 2011",1.5,1.5,1.5,1.5,0
"Jul 20, 2011",1.5,1.5,1.5,1.5,0
"Jul 21, 2011",1.5,1.5,1.5,1.5,0
"Jul 22, 2011",1.5,1.5,1.5,1.5,0
"Jul 23, 2011",1.5,1.5,1.5,1.5,0
"Jul 24, 2011",1.5,1.5,1.5,1.5,0
"Jul 25, 2011",1.5,1.5,1.5,1.5,0
"Jul 26, 2011",0.5,0.5,0.5,0.5,10
"Jul 27, 2011",0.5,0.5,0.5,0.5,0
"Jul 28, 2011",0.5,0.5,0.5,0.5,0
"Jul 29, 2011",0.5,0.5,0.5,0.5,0
"Jul 30, 2011",0.5,0.5,0.5,0.5,0
"Jul 31, 2011",0.5,0.5,0.5,0.5,0
"Aug 1, 2011",0.5,0.5,0.5,0.5,0
"Aug 2, 2011",0.5,0.5,0.5,0.5,0
"Aug 3, 2011",0.5,0.5,0.5,0.5,0
"Aug 4, 2011",0.5,0.5,0.5,0.5,0
"Aug 5, 2011",0.5,0.5,0.5,0.5,0
"Aug 7, 2011",0.5,0.5,0.5,0.5,0
"Aug 8, 2011",0.5,0.5,0.5,0.5,0
"Aug 9, 2011",0.5,0.5,0.5,0.5,0
"Aug 10, 2011",0.5,0.5,0.5,0.5,0
"Aug 11, 2011",0.5,0.5,0.5,0.5,0
"Aug 12, 2011",0.5,0.5,0.5,0.5,0
"Aug 13, 2011",0.5,0.5,0.5,0.5,0
"Aug 14, 2011",0.5,0.5,0.5,0.5,0
"Aug 15, 2011",0.5,0.5,0.5,0.5,30
"Aug 16, 2011",0.5,0.5,0.5,0.5,0
"Aug 17, 2011",0.5,0.5,0.5,0.5,0
"Aug 18, 2011",0.5,0.5,0.5,0.5,0
"Aug 19, 2011",0.5,0.5,0.5,0.5,0
"Aug 20, 2011",0.5,0.5,0.5,0.5,0
"Aug 21, 2011",0.5,0.5,0.5,0.5,0
"Aug 22, 2011",0.5,0.5,0.5,0.5,0
"Aug 23, 2011",0.5,0.5,0.5,0.5,0
"Aug 24, 2011",0.5,0.5,0.5,0.5,0
"Aug 25, 2011",0.5,0.5,0.5,0.5,0
"Aug 26, 2011",0.5,0.5,0.5,0.5,0
"Aug 27, 2011",0.5,0.5,0.5,0.5,0
"Aug 28, 2011",0.5,0.5,0.5,0.5,0
"Aug 29, 2011",0.5,0.5,0.5,0.5,0
"Aug 30, 2011",0.5,0.5,0.5,0.5,0
"Aug 31, 2011",0.5,0.5,0.5,0.5,0
"Sep 1, 2011",0.5,0.5,0.5,0.5,0
"Sep 2, 2011",0.5,0.5,0.5,0.5,0
"Sep 3, 2011",0.5,0.5,0.5,0.5,0
"Sep 4, 2011",0.5,0.5,0.5,0.5,0
"Sep 5, 2011",0.5,0.5,0.5,0.5,0
"Sep 6, 2011",0.5,0.5,0.5,0.5,0
"Sep 7, 2011",0.5,0.5,0.5,0.5,0
"Sep 8, 2011",0.5,0.5,0.5,0.5,0
"Sep 9, 2011",0.5,0.5,0.5,0.5,0
"Sep 10, 2011",0.3,0.3,0.3,0.3,20
"Sep 11, 2011",0.3,0.3,0.3,0.3,0
"Sep 12, 2011",0.3,0.3,0.3,0.3,0
"Sep 13, 2011",0.3,0.3,0.3,0.3,0
"Sep 14, 2011",0.3,0.3,0.3,0.3,0
"Sep 15, 2011",0.3,0.3,0.3,0.3,0
"Sep 16, 2011",0.3,0.3,0.3,0.3,0
"Sep 17, 2011",0.3,0.3,0.3,0.3,0
"Sep 18, 2011",0.3,0.3,0.3,0.3,0
"Sep 19, 2011",0.3,0.3,0.3,0.3,0
"Sep 20, 2011",0.3,0.3,0.3,0.3,0
"Sep 21, 2011",0.3,0.3,0.3,0.3,0
"Sep 22, 2011",0.3,0.3,0.3,0.3,0
"Sep 23, 2011",0.3,0.3,0.3,0.3,0
"Sep 24, 2011",0.3,0.3,0.3,0.3,0
"Sep 25, 2011",0.3,0.3,0.3,0.3,0
